id,date,ligne,four,probleme,equipement,famille,duree_min,source,famille_norm,equipement_norm,famille_affichage,equipement_affichage
2825,2024-10-27,L22,Four 2,ATC,ATC,ATC,60.0,import_2024,atc,atc,ATC,ATC
2826,2024-10-27,L22,Four 2,Mise a l'arche,Mise a l'arche,Mise a l'arche,40.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2827,2024-10-28,L22,Four 2,probleme de virtiflow cote finisseur,Section n°3,Verti-flow,120.0,import_2024,verti-flow,section n°3,verti-flow,Section n°3
2828,2024-10-28,L22,Four 2,Mise a l'arche,Mise a l'arche,Mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2829,2024-10-30,L22,Four 2,Mise a l'arche,Mise a l'arche,Mise a l'arche,30.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2830,2024-10-31,L22,Four 2,Manque vertiflow,Section n°7,verti-flow,170.0,import_2024,verti-flow,section n°7,verti-flow,Section n°7
2831,2024-10-31,L22,Four 2,changement distributeur compression,Section n°3,compression,60.0,import_2024,compression,section n°3,compression,Section n°3
2832,2024-10-31,L22,Four 2,probleme de virtiflow cote finisseur,Section n°10,Verti-flow,60.0,import_2024,verti-flow,section n°10,verti-flow,Section n°10
2833,2024-10-31,L22,Four 2,Enverrage scoop,Machine,scoop,15.0,import_2024,scoop,machine,scoop,Machine
2834,2024-11-01,L22,Four 2,Changement mediane,Section n°7,médiane,45.0,import_2024,médiane,section n°7,médiane,Section n°7
2835,2024-11-02,L22,Four 2,enverrage de scoupe,Machine,scoop,15.0,import_2024,scoop,machine,scoop,Machine
2836,2024-11-03,L22,Four 2,enverrage de scoupe,Machine,scoop,10.0,import_2024,scoop,machine,scoop,Machine
2837,2024-11-03,L22,Four 2,Mise a l'arche,Mise a l'arche,Mise a l'arche,35.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2838,2024-11-04,L22,Four 2,Coincement ATC,ATC,ATC,10.0,import_2024,atc,atc,ATC,ATC
2839,2024-11-04,L22,Four 2,Mise a l'arche,Mise a l'arche,Mise a l'arche,15.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2840,2024-11-04,L22,Four 2,Coincement ATC,ATC,ATC,10.0,import_2024,atc,atc,ATC,ATC
2841,2024-11-06,L22,Four 2,enverrage de scoupe,Machine,scoop,30.0,import_2024,scoop,machine,scoop,Machine
2842,2024-11-06,L22,Four 2,probleme de virtiflow cote finisseur,Section n°10,Verti-flow,180.0,import_2024,verti-flow,section n°10,verti-flow,Section n°10
2843,2024-11-06,L22,Four 2,Manque verti-flow Eb,Section n°9,Verti-flow,60.0,import_2024,verti-flow,section n°9,verti-flow,Section n°9
2844,2024-11-06,L22,Four 2,Manque verti-flow Eb,Section n°10,Verti-flow,60.0,import_2024,verti-flow,section n°10,verti-flow,Section n°10
2845,2024-11-09,L22,Four 2,Changement pincette,Section n°6,pincette,30.0,import_2024,pincette,section n°6,pincette,Section n°6
2846,2024-11-09,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2847,2024-11-09,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2848,2024-11-09,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2849,2024-11-09,L22,Four 2,Mauvaise fermeture Eb,Section n°7,fermeture eb,15.0,import_2024,fermeture eb,section n°7,fermeture Eb,Section n°7
2850,2024-11-16,L22,Four 2,Changement insert,Section n°3,Insert,30.0,import_2024,insert,section n°3,insert,Section n°3
2851,2024-11-16,L22,Four 2,Changement insert,Section n°5,Insert,30.0,import_2024,insert,section n°5,insert,Section n°5
2852,2024-11-16,L22,Four 2,Changement insert,Section n°7,Insert,30.0,import_2024,insert,section n°7,insert,Section n°7
2853,2024-11-16,L22,Four 2,Changement insert,Section n°8,Insert,30.0,import_2024,insert,section n°8,insert,Section n°8
2854,2024-11-17,L22,Four 2,"Mise a,niveau bras de transfert",Section n°4,bras de transfert,15.0,import_2024,bras de transfert,section n°4,bras de transfert,Section n°4
2855,2024-11-17,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2856,2024-11-17,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2857,2024-11-17,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2858,2024-11-18,L22,Four 2,Mauvaise fonctionement bras de transfert,Section n°3,bras de transfert,70.0,import_2024,bras de transfert,section n°3,bras de transfert,Section n°3
2859,2024-11-18,L22,Four 2,Changement les lammes ciseaux,mécanisme ciseaux,mécanisme ciseaux,15.0,import_2024,mécanisme ciseaux,mécanisme ciseaux,Mécanisme ciseaux,Mécanisme ciseaux
2860,2024-11-18,L22,Four 2,Mauvaise fonctionnement support de compression,Section n°6,support de compression,150.0,import_2024,support de compression,section n°6,support de compression,Section n°6
2861,2024-11-18,L22,Four 2,coincement cartouche poincon,Section n°3,cartouche poincon,480.0,import_2024,cartouche poincon,section n°3,cartouche poincon,Section n°3
2862,2024-11-19,L22,Four 2,coincement cartouche poincon: BDF,Section n°3,cartouche poincon,375.0,import_2024,cartouche poincon,section n°3,cartouche poincon,Section n°3
2863,2024-11-19,L22,Four 2,Arret machine : BDF,machine,machine,10.0,import_2024,machine,machine,Machine,Machine
2864,2024-11-19,L22,Four 2,Mauvaise ecartement bras de transfert,Section n°7,bras de transfert,95.0,import_2024,bras de transfert,section n°7,bras de transfert,Section n°7
2865,2024-11-19,L22,Four 2,faciliter le travail,Section n°8,faciliter le travail,25.0,import_2024,faciliter le travail,section n°8,faciliter le travail,Section n°8
2866,2024-11-20,L22,Four 2,Arret machine,machine,décalage poids,10.0,import_2024,décalage poids,machine,décalage poids,Machine
2867,2024-11-20,L22,Four 2,"Mauvaise desce,te support entonnoir",Section n°5,support entonnoir,35.0,import_2024,support entonnoir,section n°5,support entonnoir,Section n°5
2868,2024-11-21,L22,Four 2,Changement support de compression,Section n°9,support compression,20.0,import_2024,support compression,section n°9,support compression,Section n°9
2869,2024-11-22,L22,Four 2,Probléme au niveau ciseaux,mécanisme ciseaux,mécanisme ciseaux,150.0,import_2024,mécanisme ciseaux,mécanisme ciseaux,Mécanisme ciseaux,Mécanisme ciseaux
2870,2024-11-22,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,25.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2871,2024-11-23,L22,Four 2,Mauvaise fermeture finisseur,Section n°10,mauvaise fermeture,78.0,import_2024,mauvaise fermeture,section n°10,mauvaise fermeture,Section n°10
2872,2024-11-23,L22,Four 2,Coincement take-out,Section n°7,take-out,90.0,import_2024,take-out,section n°7,take-out,Section n°7
2873,2024-11-23,L22,Four 2,changement take-out,Section n°6,take-out,35.0,import_2024,take-out,section n°6,take-out,Section n°6
2874,2024-11-24,L22,Four 2,Changement FPS,Section n°5,FPS,25.0,import_2024,fps,section n°5,FPS,Section n°5
2875,2024-11-24,L22,Four 2,Mise a l'arche: AEE,Mise a l'arche,Mise a l'arche,20.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2876,2024-11-24,L22,Four 2,Mise a l'arche 2 fois,Mise a l'arche,Mise a l'arche,15.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2877,2024-11-25,L22,Four 2,Problème Mise à l'arche,Mise a l'arche,Mise a l'arche,60.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2878,2024-11-28,L22,Four 2,Arret de la machine a causse bouchage l'eau de ciseaux,mécanisme ciseaux,mécanisme ciseaux,10.0,import_2024,mécanisme ciseaux,mécanisme ciseaux,Mécanisme ciseaux,Mécanisme ciseaux
2879,2024-11-28,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,5.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2880,2024-11-28,L22,Four 2,Changement doit de rateau,Mise a l'arche,Mise a l'arche,40.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2881,2024-11-29,L22,Four 2,Coincement la main ejection de scoop,scoop,scoop,10.0,import_2024,scoop,scoop,scoop,scoop
2882,2024-11-29,L22,Four 2,Changement bras de transfert,Section n°3,bras de transfert,30.0,import_2024,bras de transfert,section n°3,bras de transfert,Section n°3
2883,2024-11-29,L22,Four 2,Coincement monté poincon,Section n°7,poincon,20.0,import_2024,poincon,section n°7,poincon,Section n°7
2884,2024-11-29,L22,Four 2,Changement bras de transfert,Section n°3,bras de transfert,40.0,import_2024,bras de transfert,section n°3,bras de transfert,Section n°3
2885,2024-11-30,L22,Four 2,Verti-Flow finisseur continue,Section n°5,verti-flow,105.0,import_2024,verti-flow,section n°5,verti-flow,Section n°5
2886,2024-11-30,L22,Four 2,Verti-Flow finisseur continue,Section n°5,verti-flow,90.0,import_2024,verti-flow,section n°5,verti-flow,Section n°5
2887,2024-11-30,L22,Four 2,Manque verti-flow,Section n°7,verti-flow,90.0,import_2024,verti-flow,section n°7,verti-flow,Section n°7
2888,2024-12-01,L22,Four 2,Réglage mise a l'arche,Mise a l'arche,Mise a l'arche,15.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2889,2024-12-01,L22,Four 2,Changement bras de transfert,Section n°7,bras de transfert,15.0,import_2024,bras de transfert,section n°7,bras de transfert,Section n°7
2890,2024-12-02,L22,Four 2,Changement support e gonflage,Section n°6,support de gonflage,15.0,import_2024,support de gonflage,section n°6,support de gonflage,Section n°6
2891,2024-12-02,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2892,2024-12-03,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,15.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2893,2024-12-03,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2894,2024-12-03,L22,Four 2,Coincement cartouche poincon,Section n°5,cartouche poincon,120.0,import_2024,cartouche poincon,section n°5,cartouche poincon,Section n°5
2895,2024-12-03,L22,Four 2,Changement bras de transfert,Section n°5,bras de transfert,45.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2896,2024-12-04,L22,Four 2,Changement bras de transfert,Section n°5,bras de transfert,35.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2897,2024-12-05,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,80.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2898,2024-12-05,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2899,2024-12-05,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,20.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2900,2024-12-06,L22,Four 2,Manque verti-flow finisseur,Section n°7,verti-flow,35.0,import_2024,verti-flow,section n°7,verti-flow,Section n°7
2901,2024-12-06,L22,Four 2,Arret mise a l'arche,Mise a l'arche,Mise a l'arche,10.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2902,2024-12-07,L22,Four 2,Changement flexible tete de gonflage,Section n°5,tete de gonflage,20.0,import_2024,tete de gonflage,section n°5,tete de gonflage,Section n°5
2903,2024-12-07,L22,Four 2,Manque verti-flow,Section n°7,verti-flow,30.0,import_2024,verti-flow,section n°7,verti-flow,Section n°7
2904,2024-12-07,L22,Four 2,Manque verti-flow:AEE,Section n°7,verti-flow,60.0,import_2024,verti-flow,section n°7,verti-flow,Section n°7
2905,2024-01-02,L23,Four 2,Changement support compression,Section n°3,compression,205.0,import_2024,compression,section n°3,compression,Section n°3
2906,2024-01-03,L23,Four 2,Manque d'eau de refroidissement ciseau,Machine,Mécanisme Ciseaux,10.0,import_2024,mécanisme ciseaux,machine,Mécanisme ciseaux,Machine
2907,2024-01-03,L23,Four 2,Mauvaise fonctionnement de support d'entonnoire,Section n°5,entonnoire,20.0,import_2024,entonnoire,section n°5,entonnoire,Section n°5
2908,2024-01-05,L23,Four 2,Changement bras de transfert,Section n°5,bras de transfert,20.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2909,2024-01-05,L23,Four 2,Changement distributeur poincon,Section n°2,poincon,15.0,import_2024,poincon,section n°2,poincon,Section n°2
2910,2024-01-07,L23,Four 2,Bouchage d'eau ciseau,Machine,Mécanisme Ciseaux,10.0,import_2024,mécanisme ciseaux,machine,Mécanisme ciseaux,Machine
2911,2024-01-08,L23,Four 2,Manque de refroidissement ciseau,Machine,Mécanisme Ciseaux,10.0,import_2024,mécanisme ciseaux,machine,Mécanisme ciseaux,Machine
2912,2024-01-09,L23,Four 2,Changement de Verti-Flow,Section n°1,verti-flow,100.0,import_2024,verti-flow,section n°1,verti-flow,Section n°1
2913,2024-01-09,L23,Four 2,Changement de support compression,Section n°7,compression,60.0,import_2024,compression,section n°7,compression,Section n°7
2914,2024-01-10,L23,Four 2,Changement bras de transfert,Section n°2,bras de transfert,15.0,import_2024,bras de transfert,section n°2,bras de transfert,Section n°2
2915,2024-01-11,L23,Four 2,Mauvaise de rechange support de compression,Section n°1,compression,180.0,import_2024,compression,section n°1,compression,Section n°1
2916,2024-01-11,L23,Four 2,Changement du bras transfert,Section n°2,bras de transfert,20.0,import_2024,bras de transfert,section n°2,bras de transfert,Section n°2
2917,2024-01-12,L23,Four 2,Mauvaise fermeture finisseur,Section n°7,fermeture,20.0,import_2024,fermeture,section n°7,fermeture,Section n°7
2918,2024-01-12,L23,Four 2,Centrage de tete de gonflage,Section n°3,gonflage,15.0,import_2024,gonflage,section n°3,gonflage,Section n°3
2919,2024-01-12,L23,Four 2,Bouchage d'eau de refroidissement ciseau,Machine,Mécanisme Ciseaux,5.0,import_2024,mécanisme ciseaux,machine,Mécanisme ciseaux,Machine
2920,2024-01-14,L23,Four 2,Réglage bras de transfert,Section n°6,bras de transfert,30.0,import_2024,bras de transfert,section n°6,bras de transfert,Section n°6
2921,2024-01-14,L23,Four 2,changement bras de transfert,Section n°5,bras de transfert,10.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2922,2024-01-15,L23,Four 2,Manque l'eau de refroidissement ciseau,Machine,Mécanisme Ciseaux,10.0,import_2024,mécanisme ciseaux,machine,Mécanisme ciseaux,Machine
2923,2024-01-15,L23,Four 2,Changement bras take-out,Section n°3,take-out,40.0,import_2024,take-out,section n°3,take-out,Section n°3
2924,2024-01-16,L23,Four 2,Probléme verti-flow,Section n°1,verti-flow,255.0,import_2024,verti-flow,section n°1,verti-flow,Section n°1
2925,2024-01-17,L23,Four 2,Changement bras de transfert,Section n°5,bras de transfert,20.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2926,2024-01-17,L23,Four 2,Changement bras de take-out,Section n°6,take-out,25.0,import_2024,take-out,section n°6,take-out,Section n°6
2927,2024-01-17,L23,Four 2,Manque rechange compression,Section n°6,compression,30.0,import_2024,compression,section n°6,compression,Section n°6
2928,2024-01-20,L23,Four 2,Panne au niveau du convoyeur machine,Machine,Convoyeur machine,40.0,import_2024,convoyeur machine,machine,convoyeur machine,Machine
2929,2024-01-21,L23,Four 2,Panne convoyeur,Machine,Convoyeur machine,90.0,import_2024,convoyeur machine,machine,convoyeur machine,Machine
2930,2024-01-21,L23,Four 2,réglage du décalage au niveau du convoyeur,Machine,Convoyeur machine,7.0,import_2024,convoyeur machine,machine,convoyeur machine,Machine
2931,2024-01-26,L23,Four 2,Changement de cartouche poincon,Section n°1,poincon,15.0,import_2024,poincon,section n°1,poincon,Section n°1
2932,2024-01-27,L23,Four 2,Changement de support compression,Section n°3,compression,15.0,import_2024,compression,section n°3,compression,Section n°3
2933,2024-01-27,L23,Four 2,Changement de support compression,Section n°3,compression,15.0,import_2024,compression,section n°3,compression,Section n°3
2934,2024-01-29,L23,Four 2,Changement bras de transfert,Section n°7,bras de transfert,30.0,import_2024,bras de transfert,section n°7,bras de transfert,Section n°7
2935,2024-01-30,L23,Four 2,Changement bras de transfert,Section n°7,bras de transfert,15.0,import_2024,bras de transfert,section n°7,bras de transfert,Section n°7
2936,2024-01-30,L23,Four 2,Changement bras de transfert,Section n°5,bras de transfert,15.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2937,2024-01-30,L23,Four 2,Changement bras de transfert,Section n°6,bras de transfert,20.0,import_2024,bras de transfert,section n°6,bras de transfert,Section n°6
2938,2024-01-31,L23,Four 2,Changement bras de transfert,Section n°5,bras de transfert,10.0,import_2024,bras de transfert,section n°5,bras de transfert,Section n°5
2939,2024-02-01,L23,Four 2,Changement bras de transfert,Section n°3,bras de transfert,15.0,import_2024,bras de transfert,section n°3,bras de transfert,Section n°3
2940,2024-02-02,L23,Four 2,Mise à niveau du bras transfert,Section n°3,bras de transfert,15.0,import_2024,bras de transfert,section n°3,bras de transfert,Section n°3
2941,2024-02-02,L23,Four 2,Mise à niveau du bras transfert,Section n°6,bras de transfert,15.0,import_2024,bras de transfert,section n°6,bras de transfert,Section n°6
2942,2024-02-02,L23,Four 2,Mise à niveau du bras transfert,Section n°4,bras de transfert,15.0,import_2024,bras de transfert,section n°4,bras de transfert,Section n°4
2943,2024-02-02,L23,Four 2,Mise à niveau du bras transfert,Section n°8,bras de transfert,15.0,import_2024,bras de transfert,section n°8,bras de transfert,Section n°8
2944,2024-02-02,L23,Four 2,Changement bras de transfert,Section n°6,bras de transfert,15.0,import_2024,bras de transfert,section n°6,bras de transfert,Section n°6
2945,2024-02-03,L23,Four 2,Affinage,Machine,affinage,10.0,import_2024,affinage,machine,affinage,Machine
2946,2024-02-09,L23,Four 2,Arret de mise à l'arche,Mise a l'arche,Mise a l'arche,95.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2947,2024-02-09,L23,Four 2,Panne éléctrique,Mise a l'arche,Mise a l'arche,70.0,import_2024,mise a l'arche,mise a l'arche,Mise a l'arche,Mise a l'arche
2948,2024-02-10,L23,Four 2,Problème au niveau de ligne d'inverssement,Section n°7,inversion,40.0,import_2024,inversion,section n°7,inversion,Section n°7
2949,2024-02-11,L23,Four 2,Changement du bras transfert,Section n°8,bras de transfert,20.0,import_2024,bras de transfert,section n°8,bras de transfert,Section n°8
